,GM02704,GM02706,GM01650,GM01653,GM02640,GM02641,WG2414,WG2415,WG3465,WG3466,GM00042,GM00031,GM01095,GM01096,GM01375,GM01376,WG1657,WG1658,WG1282,WG1283,WG2843,WG2844,GM00289,GM00290,GM01393,GM01392,GM02316,GM02317,GM02456,GM02555,GM03073,GM03075,GM02147,GM02149,GM00940,GM00941,WG2193,WG2194,WG2120,WG2121,WG1309,WG1310,WG1977,WG1978,WG1513,WG1514,WG1721,WG1722,GM00520,GM00935,GM00016,GM00022,GM00439,WG2275,WG2276,WG1984,WG1983
ILMN_2160577,7.246757029,7.406133404,7.408603454,7.385864082,7.336029785,7.282484905,7.384286926,7.312655185,7.32604803,7.414830387,7.252521861,7.249519389,7.293473256,7.261423785,7.332182761,7.327360045,7.345785435,7.348791859,7.298636773,7.291584975,7.229787732,7.290788227,7.358477337,7.309218791,7.307011605,7.318597685,7.271642809,7.391889566,7.342416128,7.314034415,7.266894668,7.361052269,7.399043987,7.239037427,7.389227273,7.329402698,7.309741737,7.342256478,7.220781215,7.221707669,7.396478999,7.320861899,7.294264594,7.297517253,7.267626382,7.295154032,7.284870539,7.295427832,7.342442349,7.30971864,7.321830266,7.269029708,7.375479542,7.276146527,7.298214203,7.320179917,7.436375105
ILMN_2160819,15.23577442,15.27794585,15.00668202,15.24241761,15.34586061,15.31548487,15.34417998,15.22767953,15.26694211,15.0483567,15.15960172,15.12937883,14.93103862,15.0992632,15.29871115,15.0712754,14.76236344,15.3445111,15.24796015,15.25156453,15.33827792,15.21247482,15.42119874,15.21025755,15.47861967,15.46806694,15.34862555,15.43253365,15.27672094,15.31586287,15.27000104,15.22724864,15.28161716,15.4355703,15.15309588,15.09623167,15.13611156,15.23180952,15.18877764,15.09369001,15.08923105,15.18114995,15.16879567,15.30489707,15.45247892,15.18599477,15.06290208,15.20443629,15.31228603,15.34026884,15.45414223,15.43577674,15.26181728,15.40384967,15.3828812,15.36706519,15.2852563
ILMN_2161007,13.45390446,12.98076107,13.03831129,13.33983739,13.21431036,12.84114945,12.82976278,12.865959,12.61376073,12.74729192,12.82947818,12.58584937,13.13744726,13.09603295,12.8117354,13.05458949,12.71847616,12.93776101,12.6658712,12.33310965,12.508891,12.42738904,13.1878566,13.0217354,12.94810504,13.26881836,13.58616366,12.79087936,13.33172069,13.24311961,12.86986146,13.21176345,13.06635574,13.3212678,12.91197705,12.91341586,12.67156173,12.61012625,12.39707619,12.65423154,12.98186766,12.96679515,13.43050024,12.65005152,13.42468308,12.97396749,12.75957313,13.36450753,13.01422633,13.25438272,13.12020877,13.14749975,12.76181108,12.6104714,12.71640511,12.60908259,12.82670884
ILMN_2161015,7.473654739,7.495159658,7.542941223,7.534609385,7.487163577,7.493545514,7.568744271,7.549009495,7.453585346,7.486247858,7.569988649,7.481733081,7.528401652,7.568645033,7.576020913,7.497741321,7.494594141,7.417351031,7.495253512,7.41481832,7.499326305,7.397586293,7.441761956,7.51154139,7.477396077,7.47215519,7.481261011,7.416959515,7.453463111,7.494607082,7.428891589,7.44802098,7.454247217,7.550776203,7.590966684,7.506120359,7.411872821,7.391019626,7.448778358,7.499178091,7.467232558,7.550141617,7.464951009,7.508354607,7.467937642,7.423365235,7.497410055,7.501146542,7.405091872,7.52169692,7.403052779,7.532954603,7.357623152,7.326804103,7.438505713,7.529393551,7.510663374
ILMN_2161746,9.461020416,9.079938836,9.027407573,9.3177373,8.409588709,8.957289582,9.546098638,9.536470832,9.415528111,9.802452789,8.939239064,9.631514355,9.625203646,8.918958732,8.909005244,9.577750462,9.790872659,10.06203808,9.879244985,9.500515437,9.684961805,9.598135813,9.258266904,9.163243319,9.311887446,9.179715952,9.306868395,9.222602202,8.826774304,9.21847284,8.914508839,9.44092035,9.588815567,8.876479722,9.612083933,8.997847977,9.963879364,9.778333347,9.976022157,9.643665864,9.292851903,9.008107238,9.249427351,9.822258481,9.330952052,9.691288163,9.73813542,9.806716994,9.315643243,9.581516935,9.562011161,9.532456296,9.02892527,9.161917508,9.081047259,9.155332179,8.947072366
ILMN_2162465,7.386765932,7.407750743,7.434254893,7.361940461,7.380866327,7.413818257,7.380271302,7.441882902,7.345221234,7.376875052,7.360168587,7.335560349,7.477002792,7.426464932,7.396340467,7.455603783,7.371417378,7.394848114,7.414057308,7.458302481,7.372585752,7.465419083,7.269621321,7.335611514,7.382979527,7.418521273,7.420405919,7.337186865,7.327080418,7.323483364,7.452133029,7.388549045,7.420120518,7.3955984,7.370229858,7.33086656,7.380516957,7.449834256,7.505816157,7.461471026,7.445491784,7.470747979,7.468960114,7.432493313,7.422537051,7.392590971,7.526528135,7.493328202,7.405699366,7.404804349,7.395275107,7.32318157,7.402694909,7.438798986,7.246938649,7.443969243,7.360780557
ILMN_2163790,7.770249593,7.507896423,7.837195841,7.630129864,7.836545477,7.84920833,7.633531298,7.660149989,7.762709234,7.678928125,7.825000101,7.970577342,8.157491826,7.979709754,7.608814476,7.729151383,7.586390028,7.458211931,7.512042268,7.595055374,7.53887811,7.727452905,7.646323786,7.717615159,7.662757896,7.623196683,7.801460454,7.645778082,7.874827976,7.922307077,7.772334156,7.748025618,7.59873168,7.685271566,7.676335146,7.878156903,7.606637816,7.603613999,7.529120244,7.750732605,7.462606817,7.477521447,7.436227839,7.333369801,7.600946523,7.55413557,7.681075854,7.397553746,8.552412343,8.6133559,7.545827838,8.01724978,7.748078474,7.747894305,8.085712394,8.18759275,7.822733533
ILMN_2163796,9.360753803,9.455406431,10.11808256,9.330457543,9.363778715,9.356095325,9.263515024,9.294725743,9.098067269,9.512366743,9.345068121,9.359152131,10.13114565,9.487327504,9.59448345,9.400833286,9.491759449,9.334631941,9.558101888,9.633964394,9.273183743,9.50288088,9.369644247,9.717147582,9.423457073,9.339050818,9.266106929,9.480891259,9.334495113,9.386416237,9.400306532,9.387881562,9.58924663,9.333326938,9.366527504,10.09608752,9.307546499,9.336614967,9.253863412,9.529257902,9.251007953,9.418640705,9.866189094,9.304335581,9.54476917,9.332055882,9.394132435,9.412862167,9.234488504,9.414542378,9.243070183,9.302722571,9.639700399,9.481147025,9.182884762,9.579380076,9.86307468
ILMN_2163819,7.767953964,7.849019222,7.614380593,7.824132694,7.775092784,7.886751384,7.685945401,7.796535379,7.846379919,7.71366293,7.681587894,7.735608536,7.682780161,7.774252846,7.682188202,7.836256554,7.82916738,7.670979456,7.767296941,7.692369202,7.746821163,7.735063501,7.688875162,7.841883299,7.625332894,7.656663217,7.71014955,7.779857945,7.722627608,7.844482737,7.762938574,7.83014861,7.725313337,7.837308848,7.741118297,7.637223904,7.7579099,7.771818755,7.842780268,7.709700664,7.730115112,7.693894977,7.727058388,7.888991589,7.57785008,7.788218248,7.81395904,7.799660525,7.761326918,7.778529771,7.786120959,7.792673162,7.707820612,7.651450634,7.649225248,7.557559025,7.610199429
ILMN_2164081,10.8106133,10.71156697,10.45024249,10.63802251,10.95979595,10.69248238,10.65627134,10.56696235,10.52724302,10.41287549,10.49029075,10.51890699,10.29927137,10.43287954,10.54774363,10.44121366,10.52290947,10.55753502,10.4983421,10.44704821,10.63318763,10.41331387,10.5670193,10.7326559,10.70016223,10.81765548,10.65292869,10.92550676,10.9095887,10.83779984,10.74971293,10.6885009,10.76633782,10.73181254,10.38768306,10.39541662,10.67068008,10.45192081,10.44783854,10.35005891,10.52331452,10.31995744,9.994097591,10.41179852,10.61619183,10.55176323,10.659465,10.8098086,10.53497962,10.5366823,10.53914587,10.37908795,10.43612898,10.84389292,10.54149847,10.67392721,10.54151566
ILMN_2164290,7.368362617,7.366980972,7.400130168,7.405401537,7.478738397,7.35387113,7.436405583,7.570057417,7.512171805,7.400309063,7.497409902,7.397200451,7.484604233,7.38139585,7.409167893,7.376947676,7.448711397,7.43428667,7.393814833,7.392183326,7.319005984,7.352035745,7.43051211,7.275889066,7.458796177,7.467569075,7.340528583,7.356378672,7.382367184,7.427662061,7.478269726,7.364667637,7.502311185,7.545189375,7.371756113,7.422778468,7.456858986,7.347790355,7.322323653,7.446904885,7.369233197,7.436292351,7.359843671,7.54560694,7.485295612,7.426459581,7.364876581,7.501155043,7.347058529,7.345519354,7.430472214,7.39357125,7.378283214,7.405629747,7.33271438,7.36043449,7.307591823
ILMN_2165463,7.581396726,7.487711638,7.436263802,7.574387793,7.539101589,7.574298658,7.460982645,7.503472803,7.534405713,7.516515183,7.609023643,7.65662027,7.628260873,7.705216603,7.509178801,7.64827335,7.57493836,7.606137717,7.536387434,7.554185109,7.537057165,7.570015419,7.622180625,7.577125584,7.57134025,7.551997096,7.541207949,7.570937748,7.523803491,7.521021757,7.509046256,7.630758306,7.587643357,7.517484575,7.78493801,7.606744094,7.557889155,7.596281078,7.566238699,7.446588877,7.551730317,7.527301903,7.563868464,7.597298678,7.607985539,7.548431962,7.530629136,7.463176207,7.625397992,7.484652317,7.550731058,7.552772235,7.795607274,7.561844814,7.732499346,7.610359107,7.604325648
ILMN_2165993,7.490721998,7.505810628,7.46816042,7.443261275,7.440232186,7.550025858,7.539234084,7.510771266,7.470589375,7.482698988,7.588518036,7.603709685,7.493685591,7.537776335,7.525248398,7.567192592,7.467887706,7.492125187,7.440787075,7.541471726,7.512302822,7.476616785,7.594089097,7.461449335,7.54860237,7.447139208,7.445984467,7.509580421,7.502651059,7.499570229,7.497610888,7.4518849,7.479461986,7.54816485,7.599675162,7.597316426,7.421768872,7.487186018,7.486331215,7.478137801,7.561829765,7.497058474,7.497357946,7.474629491,7.546999076,7.502554078,7.502377632,7.50335831,7.47378941,7.544241916,7.427899803,7.568767501,7.681753535,7.637923443,7.716755129,7.718803099,7.501879442
ILMN_2166543,7.389799086,7.386339873,7.274979224,7.370701459,7.356711703,7.409852117,7.458917314,7.440154359,7.371136878,7.380020942,7.372285463,7.459898026,7.337981242,7.302929103,7.390195052,7.451081023,7.291372132,7.356820123,7.341691812,7.349319477,7.409861394,7.372933356,7.407401551,7.391105344,7.465676068,7.367614625,7.371788116,7.449716997,7.341108831,7.273129622,7.357793047,7.318132714,7.309336174,7.380103026,7.273739054,7.433302587,7.336152225,7.377054467,7.407307619,7.272195755,7.334771858,7.337561109,7.446496213,7.308195263,7.389291545,7.382660032,7.412550727,7.36340696,7.31869382,7.387394766,7.332797139,7.418842331,7.336759859,7.455057944,7.402184201,7.253761076,7.268376691
ILMN_2167123,7.348411244,7.22861557,7.24790753,7.290088012,7.38306702,7.216877108,7.301169431,7.336107235,7.318457531,7.289123131,7.37312873,7.346859954,7.262639017,7.299171604,7.22188158,7.228088623,7.367108504,7.336172027,7.161069651,7.262614898,7.397687572,7.303879092,7.333564993,7.261267743,7.28722788,7.255374393,7.328020797,7.267803025,7.272040894,7.438116184,7.328643522,7.27544534,7.316032768,7.310675524,7.37000287,7.345751751,7.357792322,7.320420038,7.212024141,7.320520166,7.292204566,7.325610709,7.257873886,7.234427194,7.293723586,7.308557474,7.275848918,7.167633837,7.297174724,7.371495506,7.323624536,7.313175188,7.421135848,7.297513442,7.464259639,7.228820713,7.409575653
ILMN_2167223,7.499524049,7.405209958,7.429556021,7.436710675,7.397108345,7.491315505,7.38553767,7.48040618,7.435356083,7.38203445,7.456394799,7.455314651,7.430521247,7.501415531,7.387295606,7.487440503,7.469115315,7.472488213,7.379622267,7.41231977,7.342551792,7.44628623,7.512741004,7.384511532,7.48242194,7.471026975,7.410387552,7.436218676,7.502801228,7.442030956,7.425686161,7.44127017,7.420067555,7.448865851,7.423853355,7.477899458,7.360452462,7.326113843,7.487252101,7.465425767,7.436908639,7.424995898,7.46544361,7.464422259,7.490168602,7.443808195,7.440576523,7.463059971,7.407445023,7.426467347,7.437964666,7.430029046,7.397975075,7.476895637,7.573699856,7.471171279,7.503536352
ILMN_2167416,10.23692956,10.12673188,9.087823944,9.726058277,9.865597923,9.80824044,9.355550585,9.557475478,9.21018109,9.807761059,9.890026094,10.01302827,9.569166628,10.02557323,9.685179431,9.673795952,9.419942166,9.383947392,9.338615595,9.422685641,9.345112991,9.53562325,9.814624924,9.438393217,9.83570288,9.628515543,9.801072233,9.570630823,10.02686088,9.755768902,9.646982109,9.863796372,10.04036239,9.672282542,9.689002729,9.50712631,9.4454286,9.46959311,9.469076288,9.678221432,9.225614786,9.06404543,8.716723403,9.057058523,9.389945801,9.035619263,9.489325756,9.300929167,9.662108502,9.796331824,9.675422405,9.515511823,9.602504401,9.412500341,9.660680773,9.567907559,9.121225638
ILMN_2167758,7.410368642,7.249993188,7.321809427,7.641568195,7.720430909,7.559319173,8.046918279,7.726739451,7.634965708,7.672151907,7.434218897,7.378940863,7.368010969,7.440981433,7.608645466,7.689940209,7.615248613,8.818159726,8.114653141,7.477719129,8.591058596,7.536879343,8.111623363,7.946487152,7.541851404,7.810476674,7.901971643,8.178401916,7.571756451,7.562022768,7.440447064,7.508547897,8.955574925,7.489074478,7.587511265,7.404559191,8.201951457,7.929784375,8.730294844,7.609677534,8.516516391,7.511737458,8.245568426,9.72999099,7.899548576,8.033135041,8.118996868,7.745394777,7.554643608,7.730160998,7.847655617,7.469758012,7.62752515,7.713116325,7.82439687,7.445657611,7.736037409
ILMN_2167858,7.361961492,7.397865924,7.486001787,7.460763473,7.339972587,7.38554846,7.382609696,7.426219561,7.441286947,7.323402887,7.469691391,7.388327062,7.520190018,7.445127854,7.438558562,7.51078395,7.508360449,7.380769171,7.478584032,7.454703757,7.460566933,7.447707295,7.439761353,7.461917447,7.479299237,7.392331841,7.392279585,7.411137353,7.383580433,7.415978414,7.337104148,7.40881938,7.450823615,7.393202114,7.467701082,7.44757019,7.370118638,7.4986245,7.42611629,7.531138272,7.412019775,7.443540352,7.375546276,7.398286583,7.432227174,7.439501062,7.398741759,7.356746672,7.490913525,7.52650925,7.461053703,7.390743323,7.39950237,7.522611474,7.464092055,7.487814525,7.38749625
ILMN_2168276,7.403269201,7.389522891,7.386481444,7.395451871,7.416249889,7.410792672,7.412450996,7.297261013,7.405230856,7.441216196,7.332711344,7.326316104,7.207161388,7.424339438,7.369523221,7.28142903,7.355506497,7.3808812,7.378259303,7.366665196,7.304931097,7.342234823,7.374126146,7.318559461,7.338916088,7.314814704,7.359373419,7.3654422,7.421044009,7.406715774,7.29336554,7.360069274,7.374033023,7.35229255,7.404978096,7.315236938,7.363056457,7.411169982,7.351621975,7.349386259,7.396001823,7.391719623,7.378704564,7.358181513,7.423813237,7.495301439,7.347461309,7.377414547,7.319528008,7.266578166,7.392738832,7.395067059,7.34909525,7.353882574,7.338900881,7.385800764,7.448045417
ILMN_2168347,7.868733545,7.989628487,7.774938906,7.804600381,7.9233218,7.732380937,7.927544729,8.007165387,7.950054927,7.917672937,7.717887114,7.581795058,7.598729163,7.6809108,7.74049416,7.530098876,7.812520812,7.865064736,7.842232771,8.018582115,7.824988558,7.828070439,7.770346343,7.647208821,7.934620047,8.088780465,7.83749415,7.851007655,8.109303526,7.987655028,8.047472228,7.699037086,7.903528349,8.040870734,7.506537151,7.884249803,7.869290984,7.734259759,7.763882429,7.817786109,7.985425412,8.201089353,7.401360702,7.790472436,7.946995503,7.949849264,7.994425918,7.758551626,7.798797434,7.774821152,7.785204168,7.772913788,7.689307387,7.708105066,7.974032204,7.747751025,7.653577655
ILMN_2168421,7.4519487,7.444081436,7.491680568,7.450005338,7.458646258,7.544564643,7.539238083,7.503344141,7.479443637,7.461670005,7.567143681,7.582603289,7.544995523,7.569490572,7.457560756,7.564988662,7.612386282,7.504716918,7.429062185,7.48040682,7.485519872,7.552577914,7.546607905,7.530426021,7.484620497,7.457632344,7.44060638,7.514125252,7.37402351,7.449150593,7.414072826,7.454509937,7.459960425,7.468198545,7.496223441,7.478454391,7.47011888,7.411552719,7.44318722,7.471999976,7.419338051,7.406709964,7.424019887,7.462857193,7.452341254,7.415342924,7.593361935,7.458620213,7.504848099,7.460263469,7.415753484,7.492333281,7.508301935,7.616557649,7.506532565,7.619871369,7.429968387
ILMN_2168758,7.433603956,7.466718274,7.406173136,7.459399593,7.472295582,7.552156853,7.441848235,7.396103483,7.401732941,7.538013319,7.545956121,7.524048671,7.468391435,7.441780902,7.432151097,7.568615315,7.536868905,7.452477793,7.527150789,7.458720836,7.423345118,7.452249876,7.569885148,7.602272151,7.478198445,7.487383711,7.484949185,7.462279138,7.497239108,7.400071624,7.480624292,7.52042688,7.525706388,7.570345021,7.586100102,7.670525678,7.495206266,7.498299836,7.461963855,7.462950105,7.506407784,7.460349361,7.494278422,7.46024227,7.4718369,7.469876226,7.412722435,7.462569289,7.40397391,7.409580972,7.515324483,7.455456798,7.424044633,7.574290001,7.557419395,7.472975906,7.527850356
ILMN_2169025,9.202644468,9.005689361,9.579468564,9.242025162,9.285919479,9.276308413,9.616027189,9.851476236,9.803367124,9.820239948,9.616047337,9.726373122,9.5127452,9.457605452,9.153046913,9.447196424,9.77202292,9.766063806,9.60207906,9.528493202,9.600477639,9.601598344,9.528113527,9.481740165,9.097389831,9.090197534,9.292682262,9.177289587,9.107259177,9.169525952,9.15966309,9.140869654,9.15242361,9.21075204,9.581755502,9.521619405,9.868356531,9.749045777,9.891370759,9.758378417,9.654105345,9.435459452,9.323752079,9.947991628,9.090698894,9.776133578,9.842965684,9.375130727,9.410568876,9.505381458,9.403992852,9.449733488,9.146326047,9.264780815,9.32331124,9.509610588,9.440623771
ILMN_2169383,7.556876289,7.525595303,7.569187703,7.502428399,7.622668668,7.534003135,7.522861982,7.592955163,7.526422966,7.459693926,7.43432234,7.512604185,7.538541031,7.460204018,7.555522128,7.541877184,7.64275101,7.607290312,7.56602785,7.55192174,7.54739445,7.485819978,7.524467679,7.440843003,7.596274972,7.538340808,7.560052791,7.553798895,7.497857799,7.502398261,7.56746892,7.545028548,7.590868507,7.471633599,7.52066057,7.559424686,7.488906374,7.47928208,7.428003338,7.546721687,7.593836782,7.639034228,7.584066384,7.578063746,7.571446481,7.599886302,7.539450371,7.559350912,7.631037093,7.570286132,7.584022917,7.557673096,7.491803181,7.556555505,7.512717586,7.578924242,7.587406869
ILMN_2170930,7.610708194,7.658905116,7.538465769,7.504463159,7.589949762,7.585199542,7.56752093,7.628570262,7.559951547,7.528015943,7.615751822,7.663569333,7.602084219,7.573181198,7.60626083,7.739081864,7.597794029,7.534514997,7.649083708,7.592630468,7.596184918,7.574975291,7.807646309,7.557006049,7.625635575,7.547496587,7.643574072,7.546298803,7.598679991,7.621272722,7.638517785,7.559934395,7.652335836,7.573903512,7.660701388,7.627346635,7.578921611,7.520718686,7.541093563,7.46537955,7.566370784,7.48431591,7.621732708,7.531230765,7.641053235,7.647565605,7.536737156,7.592430291,7.570419601,7.581518986,7.60976864,7.586328912,7.555096957,7.731845554,7.62316859,7.550403056,7.577454548
ILMN_2171183,7.658100248,7.828254186,7.690294044,7.63444377,7.736828023,7.682193994,7.764089988,7.731668705,7.752570117,7.738461047,7.545708916,7.522628278,7.523901314,7.597786136,7.638943113,7.688536877,7.824019873,7.823840755,7.713976807,7.965175167,7.726217559,7.650075931,7.648756466,7.651506457,7.592685168,7.772916474,7.749249764,7.612939737,7.782269201,7.785889044,7.859376434,7.678032692,7.6795809,7.77385506,7.60715451,7.633621,7.652843719,7.683778534,7.727061137,7.789582504,7.782823494,7.856892642,7.596611657,7.860299721,7.776860322,7.675891485,7.867177754,7.773383099,7.726554256,7.730727154,7.573008162,7.56077161,7.519491598,7.560326042,7.749133968,7.574181094,7.580563129
